id,title,price,ownerid
8307,HP,700,102
8308,Charger,500,108
8309,Iphone,200,101
8310,Iphone,300,101
8311,Charger,400,108
8312,Waterbottle,100,107
8313,Waterbottle,900,103
8314,Nokia,1000,103
8315,Waterbottle,100,103
8316,Iphone,600,109
8317,Oneplus,500,104
8318,Headphone,200,100
8319,Iphone,400,107
8320,Oneplus,300,102
8321,Charger,1000,100
8322,Dell,400,103
8323,HP,500,100
8324,Oneplus,1000,109
8325,HP,200,100
8326,Waterbottle,500,109
8327,HP,700,108
8328,Bag,200,106
8329,Dell,100,103
8330,Waterbottle,700,100
8331,Oneplus,600,103
8332,Oneplus,100,100
8333,Headphone,100,104
8334,Bag,800,104
8335,Headphone,400,106
8336,Waterbottle,100,109
8337,Charger,500,102
8338,Charger,600,106
8339,Bag,400,103
8340,Charger,100,103
8341,Oneplus,200,103
8342,HP,700,101
8343,Nokia,400,107
8344,Iphone,400,107
8345,HP,100,103
8346,Oneplus,100,100
8347,Waterbottle,300,101
8348,HP,900,100
8349,Headphone,900,104
8350,Dell,500,104
8351,Headphone,500,107
8352,Iphone,800,108
8353,Headphone,200,103
8354,Waterbottle,700,108
8355,Waterbottle,500,108
8356,Charger,200,103
8357,Nokia,300,107
8358,Charger,500,105
8359,Nokia,200,105
8360,Iphone,300,106
8361,Charger,200,100
8362,Nokia,100,109
8363,Bag,100,100
8364,HP,400,101
8365,Oneplus,600,107
8366,Waterbottle,800,105
8367,Headphone,600,100
8368,Charger,600,105
8369,Headphone,1000,101
8370,Oneplus,200,100
8371,Iphone,800,101
8372,Dell,1000,107
8373,Charger,200,104
8374,Nokia,800,109
8375,Iphone,600,106
8376,Waterbottle,900,107
8377,Bag,100,109
8378,Oneplus,400,105
8379,Oneplus,800,101
8380,Bag,600,101
8381,Bag,300,105
8382,Nokia,700,106
8383,Waterbottle,400,107
8384,Nokia,1000,104
8385,HP,600,105
8386,Dell,100,101
8387,Oneplus,100,108
8388,Headphone,300,109
8389,Waterbottle,900,107
8390,Nokia,200,102
8391,Dell,100,106
8392,Nokia,100,107
8393,Dell,600,102
8394,Dell,200,108
8395,Waterbottle,1000,101
8396,Oneplus,700,104
8397,HP,400,109
8398,HP,700,102
8399,Bag,200,104
8400,Oneplus,100,107
8401,Oneplus,100,105
8402,Dell,500,100
8403,Headphone,200,101
8404,Iphone,1000,101
8405,Iphone,600,102
8406,Dell,300,103
8407,Headphone,200,109
8408,Dell,300,104
8409,Waterbottle,300,106
8410,Bag,900,100
8411,Waterbottle,200,107
8412,Nokia,900,107
8413,Iphone,400,103
8414,Headphone,600,105
8415,Bag,300,102
8416,HP,100,105
8417,Dell,400,102
8418,Headphone,200,103
8419,HP,700,102
8420,Headphone,200,106
8421,Nokia,700,105
8422,Dell,600,101
8423,Dell,300,108
8424,Bag,900,108
8425,Waterbottle,900,106
8426,Oneplus,200,107
8427,Waterbottle,200,105
8428,Oneplus,400,105
8429,Waterbottle,500,105
8430,HP,100,109
8431,Charger,100,107
8432,Dell,500,109
8433,Charger,1000,108
8434,Dell,700,102
8435,Waterbottle,800,105
8436,HP,700,103
8437,Dell,100,103
8438,Waterbottle,900,104
8439,Oneplus,300,100
8440,Oneplus,700,108
8441,Charger,1000,100
8442,Dell,600,102
8443,HP,600,103
8444,Waterbottle,700,100
8445,Iphone,300,102
8446,Iphone,1000,109
8447,Bag,900,105
8448,Bag,200,100
8449,Dell,300,100
8450,Charger,900,103
8451,Headphone,700,106
8452,Nokia,500,106
8453,Oneplus,100,107
8454,Waterbottle,400,102
8455,Nokia,700,105
8456,Nokia,600,105
8457,HP,800,101
8458,Iphone,300,105
8459,Headphone,500,102
8460,Oneplus,500,105
8461,Charger,500,109
8462,Charger,1000,107
8463,Waterbottle,700,106
8464,HP,600,107
8465,Bag,300,104
8466,Headphone,600,108
8467,Nokia,200,102
8468,Waterbottle,700,109
8469,Iphone,300,103
8470,Nokia,900,107
8471,HP,900,108
8472,Iphone,900,105
8473,Bag,700,108
8474,Oneplus,700,103
8475,Bag,500,109
8476,Nokia,100,108
8477,Dell,500,101
8478,Oneplus,900,101
8479,HP,100,106
8480,Waterbottle,600,102
8481,Waterbottle,700,105
8482,Nokia,500,101
8483,Dell,600,108
8484,Headphone,500,103
8485,Nokia,600,108
8486,Bag,200,109
8487,Charger,200,102
8488,Waterbottle,1000,101
8489,Charger,600,100
8490,Waterbottle,400,100
8491,HP,1000,104
8492,Bag,1000,101
8493,HP,1000,108
8494,Bag,400,105
8495,Dell,1000,109
8496,Charger,300,106
8497,Nokia,100,100
8498,Dell,100,109
8499,Bag,500,100
8500,Iphone,200,103
8501,Oneplus,100,101
8502,Waterbottle,1000,106
8503,HP,700,108
8504,HP,1000,104
8505,Dell,300,106
8506,HP,700,101
8507,HP,300,106
8508,Waterbottle,100,108
8509,Headphone,500,104
8510,Nokia,100,100
8511,Dell,800,108
8512,Charger,800,101
8513,HP,100,101
8514,Waterbottle,100,100
8515,HP,800,103
8516,Oneplus,500,105
8517,Waterbottle,800,100
8518,Iphone,800,103
8519,Nokia,800,103
8520,HP,500,103
8521,Headphone,600,104
8522,Waterbottle,1000,102
8523,Bag,300,102
8524,Headphone,900,101
8525,Bag,500,103
8526,Waterbottle,400,109
8527,Oneplus,200,103
8528,Waterbottle,400,108
8529,Bag,400,102
8530,Nokia,700,105
8531,Bag,700,100
8532,Dell,100,104
8533,Headphone,300,103
8534,Waterbottle,600,105
8535,Iphone,500,107
8536,Headphone,1000,109
8537,Bag,800,101
8538,Waterbottle,600,106
8539,Dell,200,101
8540,HP,600,103
8541,Headphone,700,104
8542,Charger,900,102
8543,Nokia,1000,109
8544,Waterbottle,100,106
8545,Nokia,400,103
8546,Bag,300,104
8547,Iphone,100,101
8548,Charger,100,108
8549,Bag,800,108
8550,Charger,100,104
8551,Waterbottle,600,104
8552,Oneplus,500,101
8553,Nokia,900,109
8554,Waterbottle,300,101
8555,Nokia,1000,109
8556,HP,900,105
8557,Headphone,800,104
8558,Dell,700,109
8559,HP,200,107
8560,Dell,500,103
8561,Bag,700,105
8562,Iphone,400,101
8563,Headphone,100,107
8564,HP,800,102
8565,Oneplus,100,106
8566,Dell,1000,109
8567,Headphone,400,100
8568,Dell,900,100
8569,Bag,300,107
8570,Dell,200,109
8571,HP,500,105
8572,Waterbottle,200,100
8573,HP,900,108
8574,Waterbottle,600,106
8575,Waterbottle,900,100
8576,Waterbottle,1000,107
8577,Waterbottle,400,104
8578,Charger,500,108
8579,Charger,600,109
8580,Bag,400,108
8581,Charger,100,107
8582,HP,900,101
8583,Dell,500,109
8584,Dell,300,106
8585,Iphone,600,109
8586,Headphone,400,102
8587,Dell,900,107
8588,HP,200,108
8589,Oneplus,400,108
8590,Headphone,900,105
8591,Headphone,500,103
8592,Bag,500,108
8593,Charger,200,103
8594,Iphone,700,105
8595,Bag,100,105
8596,Headphone,200,102
8597,Iphone,800,103
8598,HP,700,100
8599,Charger,200,103
8600,Iphone,500,104
8601,Dell,700,103
8602,Waterbottle,1000,106
8603,Charger,900,107
8604,Waterbottle,400,109
8605,Charger,800,103
8606,Charger,900,101
8607,Waterbottle,100,108
8608,Iphone,400,100
8609,Nokia,700,106
8610,Bag,100,101
8611,Dell,1000,101
8612,Bag,600,104
8613,Headphone,800,102
8614,Waterbottle,900,108
8615,Iphone,900,105
8616,Headphone,500,108
8617,Iphone,900,101
8618,Headphone,800,104
8619,HP,600,107
8620,Waterbottle,100,100
8621,Nokia,100,105
8622,Iphone,100,104
8623,HP,200,102
8624,Waterbottle,600,100
8625,Bag,700,108
8626,Oneplus,700,107
8627,Iphone,800,108
8628,Nokia,600,104
8629,Iphone,800,109
8630,HP,300,104
8631,Iphone,800,109
8632,HP,300,108
8633,Dell,600,105
8634,Nokia,500,109
8635,Nokia,400,100
8636,Dell,100,109
8637,HP,500,101
8638,Iphone,400,102
8639,Dell,300,103
8640,Dell,500,107
8641,Charger,500,108
8642,Charger,1000,108
8643,Nokia,600,100
8644,Charger,1000,109
8645,Bag,800,103
8646,HP,800,101
8647,Charger,400,100
8648,Nokia,1000,102
8649,HP,900,108
8650,HP,700,100
8651,Bag,200,102
8652,Waterbottle,1000,103
8653,Nokia,300,109
8654,Nokia,1000,108
8655,Nokia,800,100
8656,Oneplus,100,106
8657,Iphone,1000,104
8658,Nokia,500,104
8659,Oneplus,500,103
8660,Headphone,100,105
8661,Waterbottle,300,102
8662,Nokia,600,104
8663,Charger,300,109
8664,Bag,200,107
8665,Charger,300,100
8666,HP,600,107
8667,Bag,600,101
8668,Bag,400,101
8669,Dell,700,109
8670,HP,400,103
8671,Headphone,500,108
8672,Charger,200,106
8673,Iphone,300,105
8674,HP,600,105
8675,Bag,800,109
8676,Charger,600,106
8677,HP,400,105
8678,Dell,100,103
8679,Oneplus,800,104
8680,Waterbottle,500,101
8681,HP,900,101
8682,Bag,500,101
8683,Dell,900,100
8684,HP,500,101
8685,Waterbottle,300,109
8686,HP,800,106
8687,Headphone,100,101
8688,Dell,900,103
8689,Charger,800,109
8690,Oneplus,700,100
8691,Headphone,800,103
8692,Nokia,500,105
8693,Headphone,600,109
8694,Bag,900,100
8695,Iphone,600,104
8696,Iphone,1000,107
8697,Iphone,700,102
8698,Headphone,700,104
8699,Waterbottle,700,106
8700,HP,600,103
8701,Headphone,900,106
8702,Bag,500,104
8703,Bag,800,100
8704,Oneplus,400,104
8705,Headphone,900,109
8706,Iphone,200,100
8707,HP,300,107
8708,Nokia,600,104
8709,Waterbottle,300,108
8710,Nokia,300,101
8711,Bag,800,107
8712,Oneplus,900,102
8713,Waterbottle,100,101
8714,Nokia,900,109
8715,Dell,800,100
8716,Nokia,900,103
8717,HP,400,104
8718,Iphone,300,102
8719,Dell,200,104
8720,Dell,800,100
8721,Dell,900,101
8722,HP,500,107
8723,Charger,900,108
8724,HP,500,106
8725,Headphone,900,106
8726,Charger,200,100
8727,Charger,500,102
8728,Bag,900,105
8729,Dell,700,105
8730,Dell,200,100
8731,Oneplus,1000,109
8732,Waterbottle,800,108
8733,Iphone,800,105
8734,HP,100,103
8735,Charger,900,103
8736,Waterbottle,1000,109
8737,Waterbottle,400,106
8738,Waterbottle,500,108
8739,Dell,200,103
8740,HP,800,102
8741,Bag,800,104
8742,Oneplus,700,108
8743,Nokia,400,109
8744,Headphone,800,102
8745,Nokia,800,105
8746,HP,900,109
8747,Nokia,600,103
8748,Oneplus,900,106
8749,Dell,700,109
8750,Waterbottle,600,100
8751,Iphone,800,105
8752,Charger,200,104
8753,Dell,900,103
8754,Iphone,800,109
8755,HP,500,104
8756,Bag,300,103
8757,Oneplus,100,100
8758,Bag,100,103
8759,Headphone,900,100
8760,Bag,100,108
8761,Headphone,900,104
8762,Dell,300,101
8763,Nokia,300,103
8764,Nokia,100,106
8765,Nokia,100,104
8766,Iphone,700,109
8767,Bag,200,109
8768,Iphone,500,102
8769,Nokia,300,107
8770,Waterbottle,700,106
8771,Headphone,200,101
8772,Headphone,100,102
8773,Dell,300,101
8774,HP,300,106
8775,Charger,400,106
8776,Charger,100,108
8777,Charger,600,109
8778,Dell,400,108
8779,Bag,700,106
8780,Headphone,300,101
8781,Waterbottle,100,101
8782,HP,900,108
8783,Oneplus,800,104
8784,Headphone,400,108
8785,Oneplus,700,106
8786,Nokia,600,106
8787,Bag,900,107
8788,Bag,200,105
8789,Waterbottle,600,106
8790,Charger,300,106
8791,Nokia,900,105
8792,Bag,600,104
8793,Iphone,800,101
8794,Charger,700,100
8795,Oneplus,1000,101
8796,Oneplus,800,103
8797,Charger,200,100
8798,Nokia,300,100
8799,Iphone,300,103
8800,HP,700,104
8801,Waterbottle,1000,100
8802,Nokia,1000,102
8803,Nokia,1000,109
8804,Waterbottle,900,106
8805,Dell,1000,103
8806,Nokia,100,103
8807,Oneplus,1000,104
8808,Headphone,800,100
8809,Waterbottle,100,104
8810,Dell,400,108
8811,HP,700,102
8812,Headphone,500,101
8813,Oneplus,400,100
8814,Bag,1000,108
8815,Dell,600,106
8816,HP,500,105
8817,Iphone,1000,101
8818,Headphone,600,107
8819,HP,200,106
8820,Dell,800,104
8821,Bag,1000,105
8822,Charger,1000,107
8823,Nokia,400,105
8824,Dell,500,100
8825,Oneplus,700,105
8826,Oneplus,500,105
8827,Headphone,800,103
8828,Headphone,400,108
8829,Headphone,1000,103
8830,Charger,700,100
8831,HP,500,104
8832,Iphone,1000,107
8833,Nokia,200,100
8834,Nokia,100,107
8835,Dell,400,107
8836,Waterbottle,100,103
8837,Dell,500,106
8838,Waterbottle,900,101
8839,Iphone,700,104
8840,Iphone,400,108
8841,HP,400,106
8842,Headphone,900,105
8843,Iphone,200,103
8844,Oneplus,100,104
8845,Charger,400,107
8846,Nokia,400,104
8847,Charger,100,105
8848,Oneplus,200,107
8849,Waterbottle,100,108
8850,Oneplus,1000,102
8851,Headphone,100,101
8852,Charger,1000,104
8853,Nokia,700,100
8854,Oneplus,900,107
8855,Dell,200,108
8856,Iphone,900,100
8857,Iphone,900,105
8858,Iphone,1000,109
8859,Iphone,900,108
8860,Bag,800,104
8861,Bag,200,104
8862,Iphone,400,100
8863,Oneplus,800,100
8864,Bag,800,103
8865,Waterbottle,700,108
8866,Bag,100,108
8867,Oneplus,800,103
8868,Nokia,600,104
8869,Bag,700,103
8870,Oneplus,400,105
8871,Nokia,800,109
8872,Waterbottle,700,109
8873,Charger,600,102
8874,Waterbottle,200,104
8875,Bag,1000,102
8876,Nokia,300,103
8877,Waterbottle,600,103
8878,Waterbottle,900,107
8879,HP,200,107
8880,Nokia,300,106
8881,HP,200,106
8882,Bag,400,101
8883,Headphone,200,101
8884,Nokia,500,108
8885,HP,900,105
8886,Oneplus,500,104
8887,Dell,700,102
8888,Bag,700,108
8889,Bag,300,100
8890,Headphone,200,100
8891,Bag,300,101
8892,Iphone,200,104
8893,Bag,100,101
8894,Headphone,800,105
8895,Bag,300,108
8896,Waterbottle,800,108
8897,Waterbottle,700,101
8898,Waterbottle,1000,106
8899,Bag,1000,105
8900,Oneplus,100,104
8901,Bag,300,104
8902,Oneplus,300,107
8903,Charger,200,101
8904,HP,500,103
8905,Bag,900,106
8906,HP,200,101
8907,Nokia,400,107
8908,Waterbottle,1000,106
8909,HP,800,103
8910,HP,800,105
8911,Headphone,400,102
8912,Bag,800,106
8913,Headphone,600,102
8914,Charger,300,106
8915,Waterbottle,100,109
8916,Bag,600,109
8917,Dell,800,100
8918,Nokia,600,107
8919,Headphone,100,108
8920,Bag,600,107
8921,Dell,600,101
8922,Dell,400,105
8923,Bag,800,102
8924,Dell,300,100
8925,Dell,900,104
8926,Nokia,400,106
8927,Oneplus,600,106
8928,Iphone,300,105
8929,Iphone,1000,104
8930,Nokia,300,108
8931,Bag,300,108
8932,Oneplus,300,107
8933,Oneplus,800,101
8934,Iphone,900,109
8935,Dell,800,105
8936,Oneplus,400,108
8937,Waterbottle,1000,103
8938,Dell,500,105
8939,HP,900,104
8940,Headphone,900,103
8941,Dell,200,109
8942,Iphone,200,102
8943,Nokia,700,102
8944,Charger,900,109
8945,Oneplus,700,105
8946,Charger,800,101
8947,Bag,700,102
8948,Waterbottle,600,109
8949,Headphone,500,100
8950,Iphone,100,102
8951,Iphone,300,100
8952,HP,600,101
8953,Bag,300,103
8954,Charger,200,100
8955,Bag,800,102
8956,Dell,200,104
8957,Iphone,300,108
8958,Waterbottle,700,102
8959,Waterbottle,400,108
8960,Bag,500,107
8961,Charger,700,105
8962,Oneplus,500,105
8963,Bag,1000,107
8964,Oneplus,300,102
8965,HP,400,104
8966,Waterbottle,500,106
8967,Oneplus,400,109
8968,Dell,400,100
8969,Oneplus,900,109
8970,Nokia,900,107
8971,Bag,200,102
8972,Charger,1000,102
8973,Bag,500,101
8974,Nokia,100,107
8975,Bag,600,101
8976,Charger,700,106
8977,Oneplus,300,102
8978,Iphone,200,105
8979,Iphone,100,107
8980,Headphone,300,103
8981,Oneplus,700,109
8982,Waterbottle,400,100
8983,Headphone,1000,109
8984,Bag,600,105
8985,HP,1000,105
8986,Bag,100,109
8987,Headphone,100,107
8988,Oneplus,600,105
8989,HP,500,102
8990,Dell,200,104
8991,Waterbottle,200,101
8992,Nokia,700,108
8993,Bag,900,109
8994,Iphone,800,100
8995,Dell,400,104
8996,Waterbottle,1000,109
8997,Waterbottle,500,108
8998,Charger,900,106
8999,Waterbottle,900,103
9000,Waterbottle,200,108
9001,Charger,700,109
9002,Waterbottle,900,105
9003,Waterbottle,200,108
9004,Charger,800,107
9005,HP,900,104
9006,Waterbottle,200,103
9007,Oneplus,600,108
9008,Nokia,200,104
9009,Bag,1000,103
9010,HP,900,100
9011,Charger,500,109
9012,Oneplus,400,102
9013,Charger,1000,102
9014,Waterbottle,900,106
9015,Nokia,200,107
9016,Dell,200,101
9017,Iphone,400,109
9018,Bag,500,107
9019,HP,300,109
9020,Oneplus,200,106
9021,Charger,500,107
9022,Iphone,500,104
9023,Bag,800,101
9024,Charger,400,105
9025,Bag,700,101
9026,Iphone,600,104
9027,Headphone,900,104
9028,HP,300,100
9029,Nokia,800,106
9030,Iphone,900,102
9031,Nokia,700,104
9032,Nokia,400,101
9033,Dell,800,101
9034,Dell,300,101
9035,HP,200,103
9036,Nokia,900,102
9037,Bag,200,103
9038,Iphone,700,103
9039,Oneplus,300,107
9040,Headphone,600,102
9041,Iphone,500,107
9042,Waterbottle,700,102
9043,Iphone,400,108
9044,Dell,700,104
9045,Nokia,200,104
9046,Oneplus,300,106
9047,HP,700,109
9048,HP,300,101
9049,Iphone,500,106
9050,HP,1000,101
9051,Nokia,300,103
9052,Bag,300,101
9053,Charger,500,108
9054,Bag,500,104
9055,Dell,600,107
9056,HP,900,103
9057,Headphone,1000,105
9058,Headphone,300,108
9059,Oneplus,900,105
9060,Bag,300,103
9061,Charger,700,100
9062,Headphone,100,107
9063,Headphone,600,105
9064,Charger,300,103
9065,Nokia,400,107
9066,Charger,700,108
9067,Charger,300,107
9068,Iphone,900,104
9069,Waterbottle,100,101
9070,Waterbottle,300,103
9071,Oneplus,800,109
9072,Oneplus,300,106
9073,Oneplus,200,107
9074,HP,300,100
9075,Waterbottle,500,105
9076,HP,500,103
9077,Waterbottle,800,107
9078,Dell,1000,101
9079,Dell,700,103
9080,Bag,300,103
9081,Waterbottle,700,106
9082,HP,700,101
9083,Nokia,200,103
9084,Dell,300,103
9085,Oneplus,900,104
9086,Nokia,500,100
9087,HP,1000,108
9088,Nokia,300,101
9089,Headphone,1000,105
9090,Charger,600,108
9091,Waterbottle,600,100
9092,Iphone,600,102
9093,Nokia,400,101
9094,Iphone,500,107
9095,Dell,700,105
9096,Charger,600,104
9097,Nokia,300,104
9098,Oneplus,800,107
9099,Waterbottle,700,106
9100,Charger,300,105
9101,Iphone,1000,107
9102,Bag,300,106
9103,Bag,400,109
9104,Oneplus,600,107
9105,Nokia,600,106
9106,Headphone,600,104
9107,HP,600,101
9108,Nokia,900,102
9109,Dell,600,108
9110,Headphone,200,102
9111,Iphone,100,102
9112,Oneplus,1000,109
9113,HP,1000,105
9114,Headphone,800,100
9115,Nokia,600,101
9116,Dell,1000,107
9117,Dell,300,107
9118,Charger,800,109
9119,HP,500,103
9120,Bag,400,108
9121,Oneplus,100,104
9122,HP,300,109
9123,Iphone,800,105
9124,Waterbottle,600,104
9125,Dell,1000,109
9126,Bag,200,102
9127,Dell,500,105
9128,Oneplus,800,103
9129,Dell,500,106
9130,Charger,500,107
9131,Bag,300,104
9132,Dell,700,101
9133,Oneplus,400,107
9134,Bag,1000,105
9135,Charger,100,109
9136,Dell,200,101
9137,Bag,100,104
9138,Dell,500,107
9139,Bag,300,108
9140,Waterbottle,900,105
9141,Headphone,800,102
9142,Iphone,400,105
9143,Iphone,600,101
9144,Nokia,900,108
9145,Headphone,700,109
9146,Charger,1000,103
9147,Oneplus,500,104
9148,Charger,300,104
9149,HP,800,107
9150,Bag,600,100
9151,Dell,300,108
9152,Charger,100,108
9153,Nokia,700,100
9154,Charger,600,105
9155,HP,800,106
9156,Charger,200,107
9157,Headphone,200,102
9158,Nokia,500,104
9159,Dell,200,108
9160,Dell,600,106
9161,HP,400,108
9162,Oneplus,800,100
9163,HP,1000,100
9164,Waterbottle,100,103
9165,Waterbottle,700,107
9166,HP,1000,108
9167,Iphone,700,106
9168,Charger,500,105
9169,Headphone,500,108
9170,HP,100,108
9171,Dell,300,109
9172,Oneplus,1000,107
9173,Waterbottle,600,103
9174,Iphone,100,109
9175,Bag,1000,105
9176,Bag,500,100
9177,HP,800,108
9178,Dell,200,105
9179,Charger,1000,102
9180,Charger,100,104
9181,Dell,800,106
9182,Headphone,300,104
9183,Waterbottle,300,100
9184,Waterbottle,100,109
9185,Nokia,900,107
9186,Waterbottle,100,102
9187,Oneplus,900,101
9188,HP,900,104
9189,Charger,1000,101
9190,Waterbottle,300,108
9191,Dell,800,105
9192,Oneplus,100,106
9193,Headphone,400,102
9194,Waterbottle,100,107
9195,Iphone,900,109
9196,Dell,500,101
9197,HP,700,105
9198,HP,800,105
9199,Oneplus,500,103
9200,Headphone,600,105
9201,HP,400,103
9202,Dell,100,100
9203,Nokia,700,101
9204,Headphone,500,105
9205,Bag,700,108
9206,Headphone,600,100
9207,HP,400,102
9208,Charger,300,109
9209,Nokia,400,106
9210,Dell,500,101
9211,Bag,200,103
9212,Nokia,200,103
9213,Oneplus,600,103
9214,Waterbottle,400,104
9215,Headphone,700,100
9216,Bag,900,107
9217,Nokia,800,103
9218,Dell,200,100
9219,Nokia,400,101
9220,HP,300,105
9221,Headphone,200,100
9222,Bag,200,104
9223,Iphone,900,105
9224,Iphone,800,107
9225,Nokia,100,108
9226,Bag,400,104
9227,Headphone,300,109
9228,Dell,300,102
9229,Oneplus,200,101
9230,Oneplus,100,104
9231,Nokia,1000,104
9232,Dell,600,107
9233,Bag,900,100
9234,Iphone,1000,109
9235,Charger,500,103
9236,Nokia,500,102
9237,Headphone,300,106
9238,Nokia,400,108
9239,Oneplus,100,106
9240,Nokia,100,107
9241,Waterbottle,1000,104
9242,Dell,200,100
9243,Oneplus,900,108
9244,Iphone,700,102
9245,Nokia,100,100
9246,Headphone,900,109
9247,Bag,900,109
9248,Charger,1000,104
9249,Bag,700,104
9250,Headphone,600,105
9251,Headphone,600,104
9252,Iphone,300,104
9253,Bag,1000,109
9254,Oneplus,800,106
9255,Bag,500,101
9256,Charger,100,104
9257,Iphone,100,108
9258,Bag,200,104
9259,Charger,300,102
9260,Nokia,900,106
9261,Iphone,800,106
9262,Oneplus,500,109
9263,Iphone,800,101
9264,Bag,400,109
9265,Iphone,400,104
9266,HP,700,109
9267,Headphone,700,109
9268,Waterbottle,500,108
9269,HP,300,103
9270,Headphone,900,100
9271,Dell,300,109
9272,HP,300,107
9273,Headphone,600,102
9274,Oneplus,700,102
9275,Charger,900,106
9276,Charger,100,102
9277,Bag,500,106
9278,Iphone,400,102
9279,Headphone,200,105
9280,Headphone,200,104
9281,Waterbottle,300,107
9282,Headphone,200,103
9283,Waterbottle,400,102
9284,Nokia,400,108
9285,HP,500,107
9286,HP,900,107
9287,Nokia,900,102
9288,Oneplus,900,103
9289,Oneplus,1000,103
9290,Charger,900,100
9291,Nokia,900,104
9292,Bag,800,107
9293,Nokia,100,101
9294,Waterbottle,900,105
9295,Oneplus,700,105
9296,Bag,300,109
9297,Iphone,1000,106
9298,Oneplus,600,101
9299,Waterbottle,300,107
9300,Nokia,600,109
9301,Dell,900,107
9302,HP,300,100
9303,Waterbottle,700,109
9304,Waterbottle,500,104
9305,Oneplus,700,105
9306,Dell,900,104
9307,Dell,300,102
9308,Headphone,700,101
9309,Iphone,900,106
9310,HP,600,109
9311,Waterbottle,600,100
9312,Oneplus,900,101
9313,Bag,400,108
9314,Dell,700,103
9315,Charger,200,109
9316,Waterbottle,900,109
9317,HP,100,107
9318,HP,300,109
9319,HP,700,105
9320,Bag,800,108
9321,Waterbottle,700,106
9322,Headphone,800,106
9323,Iphone,500,101
9324,Charger,1000,102
9325,Iphone,100,107
9326,Nokia,500,102
9327,HP,400,101
9328,Nokia,300,101
9329,HP,700,101
9330,Charger,200,105
9331,Dell,200,109
9332,HP,400,102
9333,Waterbottle,100,109
9334,Nokia,200,106
9335,HP,100,101
9336,Dell,300,108
9337,Oneplus,900,108
9338,Bag,500,104
9339,Headphone,200,100
9340,Iphone,300,100
9341,Headphone,800,109
9342,Waterbottle,600,107
9343,Nokia,400,100
9344,Waterbottle,800,101
9345,Dell,500,105
9346,Bag,700,102
9347,Waterbottle,500,102
9348,Waterbottle,1000,107
9349,Oneplus,900,101
9350,Bag,800,106
9351,Iphone,500,100
9352,Bag,500,109
9353,HP,300,103
9354,Nokia,1000,106
9355,Bag,900,101
9356,Charger,1000,100
9357,HP,600,109
9358,Dell,200,105
9359,Nokia,900,108
9360,HP,700,106
9361,Dell,400,102
9362,Iphone,100,106
9363,HP,400,107
9364,Iphone,800,104
9365,Charger,400,104
9366,Oneplus,800,104
9367,Dell,1000,109
9368,Dell,600,106
9369,HP,600,108
9370,Charger,400,109
9371,HP,400,105
9372,Headphone,300,100
